INFO:root:Model Training using Python 3.9.7 (tags/v3.9.7:1016ef3, Aug 30 2021, 20:19:38) [MSC v.1929 64 bit (AMD64)] and PyTorch 1.9.0+cpu:
INFO:root:Batch Size: 256
INFO:root:Scheduler Use: False
INFO:root:Total Epochs: 1500
INFO:root:Learning Rate: 0.001
INFO:root:Gamma: 0.1
INFO:root:
INFO:root:Reading Train and Test data...
INFO:root:Instantiating model...
INFO:root:Training Starts...
INFO:root:Epoch 99 Train Accuracy: 77.6%, Train Loss: 143.475755, Test Accuracy: 78.1%, Test loss: 142.392476
INFO:root:Epoch 100 Train Accuracy: 78.0%, Train Loss: 145.560986, Test Accuracy: 72.1%, Test loss: 180.991481
INFO:root:Epoch 101 Train Accuracy: 78.3%, Train Loss: 143.083368, Test Accuracy: 75.2%, Test loss: 159.556956
INFO:root:Epoch 102 Train Accuracy: 78.6%, Train Loss: 141.079316, Test Accuracy: 75.0%, Test loss: 161.462564
INFO:root:Epoch 103 Train Accuracy: 78.9%, Train Loss: 140.441864, Test Accuracy: 78.4%, Test loss: 141.579397
INFO:root:Epoch 104 Train Accuracy: 78.7%, Train Loss: 141.751768, Test Accuracy: 77.0%, Test loss: 149.094720
INFO:root:Epoch 105 Train Accuracy: 77.9%, Train Loss: 142.493041, Test Accuracy: 73.2%, Test loss: 176.102185
INFO:root:Epoch 106 Train Accuracy: 78.0%, Train Loss: 141.972238, Test Accuracy: 78.5%, Test loss: 141.786460
INFO:root:Epoch 107 Train Accuracy: 78.9%, Train Loss: 139.479673, Test Accuracy: 75.4%, Test loss: 160.347501
INFO:root:Epoch 108 Train Accuracy: 78.2%, Train Loss: 146.776442, Test Accuracy: 74.4%, Test loss: 166.514162
INFO:root:Epoch 109 Train Accuracy: 78.4%, Train Loss: 141.084216, Test Accuracy: 77.2%, Test loss: 148.709141
INFO:root:Epoch 110 Train Accuracy: 78.7%, Train Loss: 139.909117, Test Accuracy: 75.7%, Test loss: 157.783555
INFO:root:Epoch 111 Train Accuracy: 79.0%, Train Loss: 140.031069, Test Accuracy: 74.2%, Test loss: 168.061092
